6	fixed_point	-97.37942936	-163.0448	5.161325336	NY	9.5	0.6587964029	self-energy	sharp_wc_2_b_50	2.0097	2	1.287326441	-0.2848065352	0.08588817995	-5.080782902	1.983135086	-4.395648874	1.952492563	-0.03396045462	0.09530194497	-4.396343331	1.952497327	-0.03397291012	0.09530237753	-0.01443789259	0.001427122449	-4.420724721	1.211513107	a248bdd	2x2_2C_8b_C2v_L	12.2	1.655610573	2	1.85304794	1.7313667824423151	2.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1635993865	-1.319752354	1.169146864	-0.1518647472	-1.543061832	0.3015650703	-0.1151019543	1.305030186	1.543175381	-0.3015563938	0.1151056957	-1.305064111	0.1426970874	-0.1324700227	-2.027788741	3.623399906	2024-07-18@07:27	2.1394	-0.3421823567	1	1.037612477e-16	-0.1513780159	0.2577	-3.870337961e-16	0.06497780253	v2.7.1	
6	fixed_point	-97.35884907	-162.8848	5.151476838	NY	9.5	0.656960719	self-energy	sharp_wc_2_b_50	2.0097	2	1.287153215	-0.2831608887	0.0862399514	-5.072891511	1.982945489	-4.410946369	1.951264226	-0.03804760276	0.1000818134	-4.409771927	1.951257152	-0.03805270516	0.1000798707	-0.01423800911	0.001431437922	-4.417676477	1.211809369	a248bdd	2x2_2C_8b_C2v_L	12.19	1.653722673	2	1.852414442	1.7290575717724477	2.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.163769731	-1.321714406	1.168631611	-0.153633667	-1.54493167	0.3094052284	-0.1174610056	1.335616817	1.544729925	-0.309413409	0.1174517183	-1.335550791	0.1432293657	-0.1328088368	-2.027995202	3.622728868	2024-07-18@07:28	2.1394	-0.3433640756	1	8.080783389e-17	-0.151823497	0.2577	-1.209314613e-16	0.06512894803	v2.7.1	
3	fixed_point	-97.28744824	-162.7248	5.141198822	NY	9.5	0.6554435039	self-energy	sharp_wc_2_b_50	2.0097	2	1.286973787	-0.2789892359	0.08572575316	-5.046601446	1.98283551	-4.422840483	1.950147554	-0.04085103549	0.1045144654	-4.420791557	1.950157598	-0.0407438536	0.1043936014	-0.01392106183	0.001436391611	-4.414405176	1.212143798	a248bdd	2x2_2C_8b_C2v_L	12.18	1.652161332	2	1.851772311	1.754019296002714	2.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1630585373	-1.316991527	1.166590951	-0.1544514168	-1.546603733	0.3164629714	-0.119443842	1.363128421	1.546297477	-0.3163525313	0.1193625325	-1.362272451	0.1437123081	-0.1331302707	-2.028225144	3.622149798	2024-07-18@07:29	2.1394	-0.3445963917	1	8.346796514e-16	-0.1522927402	0.2577	-1.328676073e-16	0.06528514334	v2.7.1	
6	fixed_point	-97.22443986	-162.5648	5.131887113	NY	9.5	0.6536548573	self-energy	sharp_wc_2_b_50	2.0097	2	1.286808882	-0.2744433198	0.08514863422	-5.022279965	1.982725986	-4.433426253	1.948839737	-0.04412278227	0.1096493587	-4.433394501	1.948855048	-0.04406193778	0.1095674188	-0.01352938945	0.001442526992	-4.412373922	1.212498978	a248bdd	2x2_2C_8b_C2v_L	12.17	1.650318078	2	1.851170511	1.7531025378019387	1.9999999999999993	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1625355304	-1.31195355	1.164595579	-0.1553667607	-1.547781351	0.324682084	-0.1219102401	1.394119437	1.54780822	-0.3245957159	0.1218623633	-1.393613003	0.1443361	-0.1335285392	-2.028615041	3.621542479	2024-07-18@07:30	2.1394	-0.345710503	1	-1.184280348e-16	-0.1527186322	0.2577	2.736184912e-16	0.06542844438	v2.7.1	
3	fixed_point	-97.1510919	-162.4048	5.119390323	NY	9.5	0.6522957018	self-energy	sharp_wc_2_b_50	2.0097	2	1.28659341	-0.2719841729	0.0855256089	-5.011341286	1.982560887	-4.438472068	1.947875968	-0.0449076612	0.1131024304	-4.435717484	1.947906391	-0.04461883398	0.1128341827	-0.01309542125	0.001452995388	-4.408826394	1.21304059	a248bdd	2x2_2C_8b_C2v_L	12.16	1.648925237	2	1.850410352	1.7519207492462283	2.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1624837954	-1.313797031	1.163852929	-0.1568050129	-1.548790428	0.3306700377	-0.1232160573	1.414107999	1.548445245	-0.3304238404	0.1230562087	-1.412359141	0.1448478669	-0.1339915596	-2.028725094	3.620343319	2024-07-18@07:30	2.1394	-0.3472156575	1	4.764734208e-16	-0.1532803104	0.2577	7.897879016e-17	0.06561952816	v2.7.1	
2	fixed_point	-97.06444828	-162.2448	5.101842538	NY	9.5	0.651059706	self-energy	sharp_wc_2_b_50	2.0097	2	1.286293702	-0.2698455348	0.08637178014	-5.004436922	1.982359062	-4.436180146	1.947043551	-0.04428982164	0.1157161568	-4.435302071	1.947045628	-0.04425755176	0.1156560834	-0.01253257613	0.001466923894	-4.405151032	1.213693599	a248bdd	2x2_2C_8b_C2v_L	12.15	1.647661804	2	1.849383075	1.720603174413156	2.0000000000000004	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1628344622	-1.319085123	1.163365121	-0.1585854328	-1.548819699	0.3356997718	-0.1240450201	1.4285273	1.548717191	-0.3356602234	0.1239972534	-1.428116547	0.1454006587	-0.1345518568	-2.028705869	3.618860608	2024-07-18@07:31	2.1394	-0.3493319185	1	-2.453711025e-17	-0.1540728705	0.2577	8.631301677e-17	0.06590338587	v2.7.1	
2	fixed_point	-96.93082692	-162.0848	5.0825923	NY	9.5	0.6501444917	self-energy	sharp_wc_2_b_50	2.0097	2	1.28596653	-0.2662070048	0.08676407657	-4.985251105	1.982201953	-4.428516048	1.946358416	-0.0426674651	0.117689201	-4.429879666	1.946350085	-0.04270121978	0.1177569347	-0.01190572561	0.001482793697	-4.401795754	1.214480014	a248bdd	2x2_2C_8b_C2v_L	12.14	1.646729132	2	1.848276349	1.7188895244547955	1.9999999999999996	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1626392715	-1.320761379	1.161798587	-0.159775144	-1.548230008	0.3396489915	-0.1243603776	1.438836704	1.548481018	-0.3397323221	0.1243987719	-1.439288905	0.1459271895	-0.1351244681	-2.028767015	3.617313478	2024-07-18@07:32	2.1394	-0.3516541772	1	-4.439960076e-17	-0.1549436992	0.2577	8.207555176e-17	0.06621320445	v2.7.1	
1	fixed_point	-96.79945683	-161.9248	5.063018027	NY	9.5	0.6493036584	self-energy	sharp_wc_2_b_50	2.0097	2	1.285634355	-0.2633717753	0.08752754736	-4.972172749	1.98202072	-4.420872135	1.945728108	-0.04058763839	0.1193777054	-4.420977541	1.945718996	-0.04062942091	0.1194126162	-0.01123288608	0.001498629421	-4.397132666	1.215214843	a248bdd	2x2_2C_8b_C2v_L	12.13	1.645875208	2	1.847150737	1.7172597222395436	1.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1627095054	-1.325154779	1.160711684	-0.1612312625	-1.547779539	0.3432600804	-0.1244918784	1.447398869	1.547808452	-0.3433111816	0.1245024366	-1.447597242	0.146359397	-0.1356729126	-2.028511622	3.615682652	2024-07-18@07:32	2.1394	-0.3540184327	1	3.413679324e-16	-0.155822992	0.2577	3.093948044e-16	0.06652440408	v2.7.1	
1	fixed_point	-96.60946174	-161.7648	5.041994727	NY	9.5	0.6487673044	self-energy	sharp_wc_2_b_50	2.0097	2	1.285278477	-0.257150992	0.08731884556	-4.938377401	1.981927744	-4.407416614	1.945194861	-0.03734340688	0.1206948745	-4.409330913	1.945206263	-0.03738376295	0.1207286177	-0.01028477954	0.00151822038	-4.393489847	1.216080696	a248bdd	2x2_2C_8b_C2v_L	12.12	1.64533247	2	1.845960607	1.7157868499731046	2.000000000000001	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1619544056	-1.32225634	1.157790048	-0.1616491532	-1.546606717	0.3460794757	-0.1243388723	1.453599483	1.546890341	-0.3460754808	0.1243751074	-1.453898423	0.1469108398	-0.136324541	-2.028490106	3.61413517	2024-07-18@07:33	2.1394	-0.3565562312	1	7.441827578e-16	-0.1567726358	0.2577	1.963144945e-16	0.06685987998	v2.7.1	
1	fixed_point	-96.50018928	-161.6048	5.022566073	NY	9.5	0.6478947463	self-energy	sharp_wc_2_b_50	2.0097	2	1.284948426	-0.2550841493	0.08837095591	-4.936780227	1.981741234	-4.401118448	1.94458877	-0.03544418115	0.1222832311	-4.397211971	1.944595027	-0.03531317645	0.1221109614	-0.009639701298	0.001533634971	-4.390226198	1.216985753	a248bdd	2x2_2C_8b_C2v_L	12.11	1.644447608	2	1.844835479	1.7141762692288862	1.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1622540606	-1.328852089	1.157898898	-0.1632972012	-1.546332949	0.3495816133	-0.1243706871	1.461456526	1.545708848	-0.349430356	0.1242585954	-1.460278563	0.1472877619	-0.1368060093	-2.028574809	3.612276833	2024-07-18@07:33	2.1394	-0.3589059771	1	1.850676099e-16	-0.1576369295	0.2577	2.6707493e-16	0.06716420767	v2.7.1	
1	fixed_point	-96.29166756	-161.4448	5.001395914	NY	9.5	0.6473903269	self-energy	sharp_wc_2_b_50	2.0097	2	1.284589678	-0.2486974034	0.08794349031	-4.895584665	1.981651512	-4.386717809	1.944066703	-0.0323901114	0.123564411	-4.384651691	1.944051833	-0.03233665079	0.1235371492	-0.00868097141	0.001553112333	-4.386919146	1.217882749	a248bdd	2x2_2C_8b_C2v_L	12.1	1.64393726	2	1.843632645	1.7127444441429565	2.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1612395231	-1.324189308	1.15422085	-0.1635633926	-1.544886325	0.3522954104	-0.1241412788	1.467267562	1.544580591	-0.3523126262	0.1241091545	-1.466999439	0.1478080853	-0.1374259075	-2.028566316	3.610745128	2024-07-18@07:34	2.1394	-0.361463091	1	1.142165273e-17	-0.1585878847	0.2577	3.114515795e-16	0.06749754603	v2.7.1	
2	fixed_point	-96.16003859	-161.2848	4.981792121	NY	9.5	0.6465356428	self-energy	sharp_wc_2_b_50	2.0097	2	1.284256057	-0.2461017521	0.08871133669	-4.882283999	1.981462268	-4.376128755	1.943414269	-0.03065830892	0.1252108656	-4.378412941	1.943419998	-0.03073964203	0.1252717181	-0.00804172939	0.001568341344	-4.382749015	1.218663594	a248bdd	2x2_2C_8b_C2v_L	12.09	1.643069402	2	1.842493621	1.7111498909476517	1.9999999999999996	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1612581183	-1.328484349	1.153109539	-0.1650618459	-1.543856355	0.3559146777	-0.124117159	1.475046246	1.544222899	-0.3559523647	0.1241580961	-1.475501661	0.1481791603	-0.1379121885	-2.028417424	3.609076702	2024-07-18@07:34	2.1394	-0.3638346359	1	1.225641395e-17	-0.1594567103	0.2577	-4.186143155e-16	0.06780173126	v2.7.1	
CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
2	fixed_point	-101.9580579	-168.4848	5.824252267	NY	9.5	0.682594527	self-energy	sharp_wc_2_b_50	2.0097	2	1.298355045	-0.3342117454	0.05630502731	-5.600680808	1.989382596	-4.646928974	1.967409433	-0.008386232877	0.05494363736	-4.645420512	1.96740603	-0.008393417824	0.05493278052	0.003756836553	0.001147540032	-4.597294888	1.189429584	a248bdd	2x2_2C_8b_C2v_L	12.54	1.679760843	2	1.889640264	1.806729357558055	1.9999999999999996	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1544098585	-1.104597105	1.213193278	-0.1013481369	-1.579317511	0.2144785143	-0.1124734511	1.025359198	1.579060563	-0.2144726649	0.1124548972	-1.0252126	0.136049564	-0.1221619083	-2.049192884	3.66489099	2024-07-18@08:10	2.1394	-0.2624834489	1	-5.376990058e-17	-0.1200968869	0.2577	-1.202411294e-16	0.05342361903	v2.7.1	
1	fixed_point	-101.8044535	-168.3248	5.802721713	NY	9.5	0.6821827862	self-energy	sharp_wc_2_b_50	2.0097	2	1.298001116	-0.3330763154	0.05717889789	-5.58968603	1.989233006	-4.634936272	1.967139223	-0.007746205436	0.05559294138	-4.632567685	1.967128729	-0.00772612813	0.05559056453	0.00474046942	0.001149912796	-4.587950992	1.189613105	a248bdd	2x2_2C_8b_C2v_L	12.53	1.679343405	2	1.888512318	1.8045141071280182	2.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1548979966	-1.112227663	1.212313847	-0.1026145162	-1.577790685	0.2159998119	-0.1124116267	1.030546923	1.577406625	-0.2160196665	0.1123987314	-1.030448548	0.1359344213	-0.1222339689	-2.048087381	3.664293505	2024-07-18@08:10	2.1394	-0.2650557527	1	-1.806474765e-16	-0.1211662202	0.2577	-2.658337209e-16	0.05383867239	v2.7.1	
1	fixed_point	-101.6185569	-168.1648	5.781006454	NY	9.5	0.6818711001	self-energy	sharp_wc_2_b_50	2.0097	2	1.297644032	-0.3295289849	0.05744574696	-5.5606679	1.989132503	-4.622290815	1.966869107	-0.007046277557	0.05634078474	-4.623023694	1.966873722	-0.007071200628	0.05633568793	0.005568562126	0.001150630863	-4.578305385	1.189743371	a248bdd	2x2_2C_8b_C2v_L	12.52	1.679027112	2	1.887377441	1.802242393380953	1.9999999999999996	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1546215867	-1.113922556	1.209979165	-0.1032995859	-1.576174798	0.2174930255	-0.1124067963	1.036569159	1.576292061	-0.2174788356	0.1124026784	-1.036545907	0.1357392377	-0.1222286285	-2.046875555	3.663896518	2024-07-18@08:11	2.1394	-0.2676495844	1	1.658819807e-16	-0.1222453935	0.2577	-3.194028709e-16	0.05425632538	v2.7.1	
1	fixed_point	-101.4741492	-168.0048	5.759551631	NY	9.5	0.6813967062	self-energy	sharp_wc_2_b_50	2.0097	2	1.297290896	-0.3297295518	0.05856611488	-5.552641518	1.988950694	-4.611581131	1.96656671	-0.006252733626	0.057053568	-4.610917602	1.966563919	-0.006230026612	0.0570498623	0.006139714339	0.001151249378	-4.56848889	1.189910976	a248bdd	2x2_2C_8b_C2v_L	12.51	1.678546727	2	1.886244436	1.7999314932706887	2.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1553076836	-1.123671295	1.209294465	-0.1048573517	-1.574901734	0.2192248953	-0.1124160677	1.04224556	1.574799427	-0.2192294115	0.1124103906	-1.042190542	0.1354931404	-0.1222083958	-2.045582394	3.663193219	2024-07-18@08:11	2.1394	-0.2702158886	1	4.073293729e-16	-0.1233020089	0.2577	2.65311305e-17	0.05466399469	v2.7.1	
1	fixed_point	-101.3091318	-167.8448	5.737636338	NY	9.5	0.6810045713	self-energy	sharp_wc_2_b_50	2.0097	2	1.296930128	-0.3278578878	0.05928134783	-5.534435259	1.988807127	-4.600665036	1.966270518	-0.005299738369	0.05779781853	-4.599873405	1.966267442	-0.005288196561	0.05779486348	0.006459843767	0.001152008565	-4.558136959	1.190028404	a248bdd	2x2_2C_8b_C2v_L	12.5	1.678150117	2	1.885088923	1.7975720205916985	1.9999999999999996	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1555417714	-1.129522263	1.207778905	-0.1060001549	-1.573634279	0.2209016032	-0.1124262518	1.04815592	1.573505368	-0.220905375	0.1124202697	-1.048103683	0.1352440438	-0.1221986212	-2.044085472	3.662600024	2024-07-18@08:12	2.1394	-0.2728374166	1	5.721901655e-17	-0.1243805372	0.2577	4.156138662e-16	0.05507906254	v2.7.1	
1	fixed_point	-101.1687383	-167.6848	5.716226029	NY	9.5	0.6804714254	self-energy	sharp_wc_2_b_50	2.0097	2	1.296577378	-0.3291386564	0.06065022644	-5.526986189	1.988591465	-4.590960733	1.965963109	-0.004173314532	0.05843298006	-4.587064521	1.965949322	-0.004172789569	0.05842638565	0.00672282068	0.001152775074	-4.549571197	1.190386905	a248bdd	2x2_2C_8b_C2v_L	12.49	1.677611708	2	1.883949588	1.7952121741230882	1.9999999999999993	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1563926144	-1.141206941	1.207066428	-0.1078402013	-1.572620648	0.2226766705	-0.1123646233	1.053048228	1.571951054	-0.2226871022	0.1123423231	-1.052864775	0.1349787921	-0.1221584159	-2.042967721	3.661577531	2024-07-18@08:12	2.1394	-0.2754019404	1	-3.477991758e-17	-0.1254251777	0.2577	2.995624271e-16	0.05548005243	v2.7.1	
1	fixed_point	-100.9616374	-167.5248	5.693626973	NY	9.5	0.6802352075	self-energy	sharp_wc_2_b_50	2.0097	2	1.296205129	-0.3233643682	0.06045379817	-5.489618019	1.98853834	-4.576765272	1.965688316	-0.003016425127	0.0591765307	-4.577122327	1.965690296	-0.003040274753	0.05917408374	0.006746637462	0.001154416267	-4.540433302	1.190629792	a248bdd	2x2_2C_8b_C2v_L	12.48	1.677373607	2	1.882761161	1.7927856190761484	1.9999999999999991	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.155589879	-1.138508028	1.204074858	-0.1080286063	-1.570849183	0.224138536	-0.1122890814	1.058764089	1.5709089	-0.2241331214	0.1122854022	-1.05875251	0.1347790363	-0.122169931	-2.041643603	3.66105235	2024-07-18@08:13	2.1394	-0.2781052818	1	5.566785678e-18	-0.126536048	0.2577	5.470363515e-18	0.05590491953	v2.7.1	
1	fixed_point	-100.8430861	-167.3648	5.672144911	NY	9.5	0.6796356688	self-energy	sharp_wc_2_b_50	2.0097	2	1.295850791	-0.3258883486	0.0622220656	-5.492555856	1.988286977	-4.566495849	1.965370241	-0.00181011301	0.05973882558	-4.565092691	1.965364846	-0.001817641617	0.05973577625	0.006889858651	0.00115682741	-4.532049572	1.191048586	a248bdd	2x2_2C_8b_C2v_L	12.47	1.676768964	2	1.881608959	1.790438913351529	1.9999999999999996	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1568642531	-1.153700571	1.20423854	-0.1102599692	-1.569755949	0.2259637048	-0.1121508269	1.062893626	1.569518314	-0.2259689991	0.1121404254	-1.062819449	0.1345826334	-0.1222046018	-2.040522941	3.65982804	2024-07-18@08:13	2.1394	-0.280681926	1	-5.829847977e-16	-0.1275743163	0.2577	-4.014964151e-18	0.05630137341	v2.7.1	
1	fixed_point	-100.6424622	-167.2048	5.649625633	NY	9.5	0.6793319501	self-energy	sharp_wc_2_b_50	2.0097	2	1.295479359	-0.321172685	0.06239761219	-5.462315679	1.988196125	-4.551553704	1.965081453	-0.000652293247	0.06041824341	-4.551154448	1.965078041	-0.0006584687996	0.06042455067	0.006875882673	0.001161021446	-4.523602507	1.191391906	a248bdd	2x2_2C_8b_C2v_L	12.46	1.676462762	2	1.880415115	1.788062206365135	1.9999999999999996	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1565080928	-1.154389237	1.201745172	-0.1108328877	-1.567861564	0.2274926939	-0.1120039283	1.067906027	1.567796104	-0.2275046486	0.1120071206	-1.067946082	0.1344966555	-0.1223256397	-2.039329588	3.659081511	2024-07-18@08:14	2.1394	-0.2833792463	1	5.0758807e-16	-0.1286712413	0.2577	-2.053494869e-16	0.05671896447	v2.7.1	
1	fixed_point	-100.5079941	-167.0448	5.627421202	NY	9.5	0.6788207634	self-energy	sharp_wc_2_b_50	2.0097	2	1.295112769	-0.3220299621	0.06367492296	-5.455370869	1.98799386	-4.540175958	1.964792521	0.0005138251266	0.06094895966	-4.541366538	1.964797741	0.0004789181599	0.06095032643	0.007280291893	0.00116139789	-4.516294484	1.191890292	a248bdd	2x2_2C_8b_C2v_L	12.45	1.675947495	2	1.879225217	1.785737842632242	2.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.157153301	-1.164860312	1.201133632	-0.112542502	-1.566591688	0.229105522	-0.1117679296	1.071666487	1.566788624	-0.2290972111	0.111771298	-1.071716885	0.1342217055	-0.1222465114	-2.03855044	3.657964238	2024-07-18@08:15	2.1394	-0.2860429206	1	3.810421842e-16	-0.1297421114	0.2577	1.453301388e-16	0.05712561946	v2.7.1	
1	fixed_point	-100.3104903	-166.8848	5.604715281	NY	9.5	0.6785203194	self-energy	sharp_wc_2_b_50	2.0097	2	1.294737913	-0.3178754498	0.06401002646	-5.426353165	1.987880657	-4.52736613	1.964503559	0.001497595993	0.06164577949	-4.527201358	1.964503671	0.001500945476	0.06164343403	0.007256183812	0.001164670605	-4.506210489	1.192068435	a248bdd	2x2_2C_8b_C2v_L	12.44	1.675644942	2	1.878015078	1.7833963650662856	2.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1569467953	-1.166918115	1.198697554	-0.1133054732	-1.565024796	0.2306643036	-0.1116084458	1.076805009	1.56499407	-0.2306607916	0.1116063247	-1.07678028	0.1340686952	-0.1223400311	-2.036984889	3.657333321	2024-07-18@08:15	2.1394	-0.2887654263	1	3.46294227e-16	-0.1308400456	0.2577	3.092248793e-16	0.05754148857	v2.7.1	
1	fixed_point	-100.1928974	-166.7248	5.582526548	NY	9.5	0.677912076	self-energy	sharp_wc_2_b_50	2.0097	2	1.294371149	-0.3213069812	0.06602218304	-5.430179046	1.987596585	-4.517028985	1.964179966	0.002572687435	0.06216841807	-4.515657674	1.964176507	0.002585037404	0.0621618181	0.007468418429	0.001164259662	-4.496873364	1.19240167	a248bdd	2x2_2C_8b_C2v_L	12.43	1.675032148	2	1.876813522	1.781073888662581	2.0	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1582995025	-1.183587498	1.198848177	-0.1158072441	-1.563932616	0.2325010644	-0.1113727343	1.080424013	1.563689265	-0.232495657	0.1113633423	-1.080324125	0.133692009	-0.1222331146	-2.035713421	3.656133081	2024-07-18@08:16	2.1394	-0.2914319596	1	-3.877431944e-16	-0.1318975232	0.2577	-4.435447326e-17	0.05794156796	v2.7.1	
1	fixed_point	-99.98219493	-166.5648	5.558985488	NY	9.5	0.6776480868	self-energy	sharp_wc_2_b_50	2.0097	2	1.293982212	-0.3163629431	0.06605763425	-5.394032043	1.98750798	-4.502537993	1.963901557	0.003565397911	0.06282450259	-4.502703178	1.963904867	0.003555551802	0.06282229473	0.007113150385	0.001164665617	-4.488265137	1.192747918	a248bdd	2x2_2C_8b_C2v_L	12.42	1.674767146	2	1.875554995	1.778657597482998	1.9999999999999996	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1577014982	-1.182857128	1.195824892	-0.1162727786	-1.56206797	0.2339532256	-0.1111268044	1.085074792	1.562076423	-0.2339382712	0.1111277789	-1.08506609	0.1333751832	-0.1221522096	-2.034396553	3.655413558	2024-07-18@08:16	2.1394	-0.294256927	1	1.156153986e-17	-0.1330291281	0.2577	-1.316400648e-16	0.0583682913	v2.7.1	
1	fixed_point	-99.84328825	-166.4048	5.535916173	NY	9.5	0.6771050731	self-energy	sharp_wc_2_b_50	2.0097	2	1.293600643	-0.3177027119	0.06749556747	-5.385674074	1.987276679	-4.491812439	1.963595092	0.004634913784	0.06335228404	-4.49179689	1.963597742	0.004632458773	0.06334281126	0.006858581327	0.001162150423	-4.480893194	1.193293943	a248bdd	2x2_2C_8b_C2v_L	12.41	1.674220933	2	1.874303969	1.776220393771535	1.9999999999999998	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1583659222	-1.19416068	1.195048309	-0.1181932077	-1.560888542	0.2356670846	-0.1108459955	1.088663061	1.560880312	-0.235651974	0.1108377882	-1.088584004	0.1328873427	-0.1219059889	-2.03345061	3.654138258	2024-07-18@08:17	2.1394	-0.2970310811	1	-8.231096126e-17	-0.1341232958	0.2577	3.395765997e-16	0.05878063701	v2.7.1	
CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
2	Broyden	-101.9658002	-168.4848	5.824225004	NY	9.5	0.6825949887	self-energy	sharp_wc_2_b_50	2.0097	2	1.298354641	-0.3344693648	0.05636296343	-5.603395672	1.989379837	-4.647526755	1.967414081	-0.008374105144	0.05492893362	-4.646465048	1.967411181	-0.008389285363	0.05492396501	0.003728656139	0.001147553748	-4.596807731	1.189385036	a248bdd	2x2_2C_8b_C2v_L	12.54	1.679761612	2	1.889638701	1.806734540633841	1.9999999999999996	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1544848062	-1.105189822	1.213414768	-0.1013944614	-1.579408644	0.2144612947	-0.1124629718	1.025248283	1.579226498	-0.2144599798	0.1124518191	-1.025169082	0.1360479306	-0.122170132	-2.049064565	3.664915499	2024-07-18@08:19	2.1394	-0.2624869075	1	-5.376990058e-17	-0.1200978621	0.2577	-1.202411294e-16	0.05342399873	v2.7.1	
CDMFT_iterations	CDMFT_method	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
3	Broyden	-87.15619914	-148.0048	3.629695979	NY	9.5	0.5218567359	self-energy	sharp_wc_2_b_50	2.0097	2	1.260140333	-0.01467442758	0.06514605178	-3.469194654	1.966731305	-4.165798188	1.842747883	0.02634362744	0.4648889123	-4.16514873	1.842721854	0.02636703806	0.4649002131	0.0395252656	0.002655214397	-4.231013762	1.28743764	a248bdd	2x2_2C_8b_C2v_L	11.26	1.515692732	2	1.752455736	1.5383634768997037	1.9999999999999991	new_boucle_param.py	R0:N14:S0:1	uncorrelated	0.1019812351	-1.008588755	1.029925522	-0.2818424835	-1.548241564	0.9498510481	-0.1356343192	2.325822662	1.548158187	-0.9499266184	0.1356222256	-2.325785428	0.1683210336	-0.1625482042	-2.071245335	3.441949853	2024-07-18@08:27	2.1394	-0.5295592703	1	-3.172328934e-16	-0.211689884	0.2577	1.579998516e-16	0.08546224164	v2.7.1	
