D	D_ave	E0_1	E0_2	E_kin	U	U_1_ave	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
0	0.02341629584	-92.16232085	-113.4704	10.71097456	YY	14	0.1830553525	4.0781	2	1.250224307	-0.2079119857	1.98793114	-5.209274446	1.961213397	-5.034580692	1.793844992	-0.2010555848	1.707622304	-5.03405561	1.793844092	-0.200827194	1.70744861	0.3091461857	0.01637475395	-3.964473486	1.535995338	a248bdd	2x2_2C_8b_C2v_L	11.17	1.164648729	2	1.634262288	0.9999999997299077	1.0	-0.0001077117227	0.001368068076	4.127462866e-05	7.896967103e-05	0.02031828217	0.1559684035	-0.1767170082	0.9624474971	0.0203082159	0.1559229534	-0.1766598282	0.9627217562	0.0002914965104	-0.0009608480968	-6.776053709e-05	-0.0001018010936	boucle.py	R0:S0:1	uncorrelated	-0.224245378	0.2133823371	-1.381950715	0.5655697139	2.014269535	-1.640167935	0.165920663	-0.8636200925	-2.01419638	1.64006947	-0.1658832662	0.8637815525	0.2791560171	-0.2783674112	-2.530062812	2.679872125	2025-01-09@11:01	2.1719	-0.6151056731	1	-1.233624044e-17	-0.2061447186	0.1609	-9.9261356e-17	0.08625131301	v2.7.1	
D	D_ave	E0_1	E0_2	E_kin	U	U_1_ave	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
0	0.02346268156	-91.92959406	-112.6704	10.65895689	14	0.1814841158	4.0781	2	1.248993066	-0.2079119857	1.987943402	-5.209274446	1.961267788	-5.034580692	1.793600466	-0.2010555848	1.702693343	-5.03405561	1.793599806	-0.200827194	1.702509761	0.3091461857	0.0164920636	-3.964473486	1.536349356	a248bdd	2x2_2C_8b_C2v_L	11.12	1.162618088	2	1.632019783	0.9999999997650751	1.0	-0.0001077117227	0.001393841518	4.127462866e-05	8.309896256e-05	0.02031828217	0.1575903434	-0.1767170082	0.9685654654	0.0203082159	0.1575426745	-0.1766598282	0.968857939	0.0002914965104	-0.0009684228705	-6.776053709e-05	-0.0001056402258	boucle.py	R0:S0:1	uncorrelated	-0.224245378	0.2132899938	-1.381950715	0.5663374523	2.014269535	-1.641779715	0.165920663	-0.873152309	-2.01419638	1.641677054	-0.1658832662	0.8733219189	0.2791560171	-0.2792417504	-2.530062812	2.676826671	2025-01-09@11:02	2.1719	-0.6195109374	1	-3.365084945e-16	-0.2090612555	0.1609	3.864225111e-16	0.08728444659	v2.7.1	
0	0.02419521536	-91.84510066	-112.6704	10.60887076	14	0.1823179944	4.0781	2	1.247771804	-0.212919933	1.987838223	-5.20153847	1.961356368	-5.020170703	1.78840596	-0.2047743807	1.687329851	-5.019804522	1.788406884	-0.20475888	1.687172629	0.3150476322	0.01679518596	-3.919914348	1.525255338	a248bdd	2x2_2C_8b_C2v_L	11.12	1.162323382	2	1.630830232	0.9999999997327322	1.0	-0.0001524851764	0.001603677313	4.638622854e-05	6.489098388e-06	0.02154319089	0.1619301979	-0.1833594273	1.000742156	0.02155129203	0.1618713974	-0.1833705228	1.001001052	1.956172132e-05	-0.0001491794498	-0.0001182294412	1.595725065e-05	boucle.py	R0:S0:1	uncorrelated	-0.2267598924	0.2145360429	-1.382791999	0.5636610966	2.018406614	-1.661789647	0.1658378187	-0.9033039039	-2.018357573	1.661723824	-0.1658365986	0.9034113654	0.2867929699	-0.285021975	-2.529275965	2.701046751	2025-01-09@11:02	2.1719	-0.6235238333	1	-3.365084945e-16	-0.2122539477	0.1609	3.864225111e-16	0.08848613668	v2.7.1	
0	0.02287873221	-91.17912185	-112.6704	10.61906782	14	0.1825532673	4.0781	2	1.248135099	-0.2134504182	1.98763942	-5.113309207	1.96103316	-4.901579179	1.786557714	-0.1934728612	1.703158071	-4.902427715	1.786596585	-0.1934460497	1.702862436	0.3376555482	0.01824098679	-3.942127078	1.530347736	a248bdd	2x2_2C_8b_C2v_L	11.12	1.162946184	2	1.630428419	0.9999999997306294	1.0	-0.0003680613289	0.003741735598	0.0002457953636	-0.0001468869117	0.01905793961	0.150989896	-0.1967248418	1.018689358	0.01909773912	0.1508800486	-0.1967339885	1.019334257	-2.610264417e-05	-0.000180942506	1.086348787e-05	-0.0002272387348	boucle.py	R0:S0:1	uncorrelated	-0.2215985922	0.2134907035	-1.371080779	0.5652079162	2.000380614	-1.666354344	0.1431517684	-0.8143443081	-2.000534826	1.666112077	-0.1431287482	0.8145121289	0.3051511729	-0.3013098211	-2.531420387	2.69114719	2025-01-09@11:03	2.1719	-0.6233604505	1	-3.365084945e-16	-0.2106223106	0.1609	3.864225111e-16	0.08805717613	v2.7.1	
0	0.02362833997	-91.4922437	-112.6704	10.623604	14	0.1824707008	4.0781	2	1.248181847	-0.2110264537	1.987878389	-5.125841496	1.961143626	-4.968590083	1.788479043	-0.2052091653	1.702342888	-4.968677353	1.788480217	-0.205122502	1.70246389	0.3261676605	0.01724424358	-3.929549379	1.528923107	a248bdd	2x2_2C_8b_C2v_L	11.12	1.162870367	2	1.630994276	0.9999999996735078	1.0	0.0002907105846	-0.002817812661	-0.0001245139619	4.617229551e-05	0.02082355931	0.1587262884	-0.1875323572	0.9984466436	0.02084486543	0.1587450647	-0.1875234767	0.9983382098	0.0003773370392	-0.000912803843	-7.058413711e-05	0.000181801582	boucle.py	R0:S0:1	uncorrelated	-0.2236035629	0.2129121413	-1.374544856	0.5647441634	2.010434053	-1.660395561	0.1577775278	-0.8573045514	-2.010457097	1.660427722	-0.157762988	0.8571695627	0.2933741614	-0.2906665586	-2.530248999	2.694123189	2025-01-09@11:03	2.1719	-0.6226017627	1	-3.365084945e-16	-0.2109477936	0.1609	3.864225111e-16	0.0880516152	v2.7.1	
D	D_ave	E0_1	E0_2	E_kin	U	U_1_ave	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
0	0.01810207528	-83.21450656	-101.7904	9.278109892	14	0.1706663636	4.0781	2	1.214435301	0.02817793502	0.2728525748	-3.942375102	1.924546345	-4.357672856	1.707919742	-0.305711894	1.568694783	-4.358030621	1.708557261	-0.3056950985	1.565823148	0.3843404318	0.01887308428	-3.411397907	1.367263074	a248bdd	2x2_2C_8b_C2v_L	10.44	1.126770939	2	1.583956116	0.9999999996938691	0.9999999999999998	0.0004424596262	-0.003610619201	0.0001233036369	-0.0001060600744	0.01554520998	0.230128437	-0.3033883688	1.391914862	0.01518775853	0.2305719278	-0.3036947065	1.401320072	0.0004709110858	-0.001929748849	-0.0002092551065	-0.000165772774	boucle.py	R0:S0:1	uncorrelated	-0.1530840877	1.53913507	-1.319292328	0.7696847677	1.99398858	-1.930271012	0.0644665491	-0.7566496049	-1.994118491	1.926798741	-0.06366692485	0.7532487156	0.4198583378	-0.3808767564	-2.518452677	3.015668386	2025-01-09@11:07	2.1719	-0.7326261004	1	1.788576356e-16	-0.2877213558	0.1609	-3.673588811e-17	0.118251591	v2.7.1	
D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
0	0.01808522484	-83.21442674	-101.7904	9.278473302	YY	14	0.1706624203	4.0781	2	1.214444408	0.02800538147	0.2728552842	-3.942322015	1.924557209	-4.357816387	1.707957282	-0.3057093441	1.568868053	-4.358168411	1.708582634	-0.3056831172	1.565988367	0.3842332519	0.01887928565	-3.411380249	1.367346161	a248bdd	2x2_2C_8b_C2v_L	10.44	1.126777247	2	1.58396483	0.9999999996388199	0.9999999999999998	0.0005022496834	-0.004093166164	7.372728474e-05	7.303958181e-05	0.0154749864	0.2301048643	-0.3033973574	1.391912122	0.0151990368	0.2303359378	-0.3037072072	1.401089559	0.0003174027872	-0.001374302565	-0.0001466577669	-0.0001809945271	boucle.py	R0:S0:1	uncorrelated	-0.1530237914	1.538800326	-1.31922314	0.7696288616	1.994035582	-1.930129343	0.06426629483	-0.7556590726	-1.994152312	1.926737691	-0.06366104686	0.7528248115	0.4198175854	-0.3808881219	-2.518339113	3.01546841	2025-01-09@11:08	2.1719	-0.732596133	1	1.788576356e-16	-0.2877010766	0.1609	-3.673588811e-17	0.1182430686	v2.7.1	
D	D_ave	E0_1	E0_2	E_kin	U	U_1_ave	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
0	0.017469959	-82.98931358	-100.9904	9.209866318	14	0.1691141042	4.0781	2	1.212630741	0.02800538147	0.279131942	-3.942322015	1.923982151	-4.357816387	1.707148077	-0.3057093441	1.562979297	-4.358168411	1.707774133	-0.3056831172	1.560024204	0.3842332519	0.01908657442	-3.411380249	1.365968704	a248bdd	2x2_2C_8b_C2v_L	10.39	1.12435378	2	1.580987467	0.9999999996340265	0.9999999999999997	0.0005022496834	-0.00414147872	7.372728474e-05	7.708273634e-05	0.0154749864	0.2322610609	-0.3033973574	1.397389303	0.0151990368	0.2324909269	-0.3037072072	1.4066973	0.0003174027872	-0.001380872086	-0.0001466577669	-0.0001846644016	boucle.py	R0:S0:1	uncorrelated	-0.1530237914	1.549958436	-1.31922314	0.773975563	1.994035582	-1.933738003	0.06426629483	-0.7632983856	-1.994152312	1.930344473	-0.06366104686	0.760451096	0.4198175854	-0.381422524	-2.518339113	3.017779931	2025-01-09@11:09	2.1719	-0.7381824482	1	-1.590503847e-16	-0.2912727559	0.1609	-1.016562065e-16	0.1196844632	v2.7.1	
0	0.01676537407	-82.95578596	-100.9904	9.183633273	14	0.1696471221	4.0781	2	1.211967298	0.02868651647	0.2850961069	-3.938483498	1.922769287	-4.351137764	1.702605102	-0.311738374	1.559627431	-4.351461214	1.702860042	-0.3116411902	1.558113538	0.3907871244	0.01927887952	-3.369244507	1.356274443	a248bdd	2x2_2C_8b_C2v_L	10.39	1.123988446	2	1.58046034	0.999999999664662	0.9999999999999997	0.001228032365	-0.009718600583	0.0001505004804	0.0002152768948	0.01462613791	0.234799076	-0.3085447493	1.407967575	0.01486353467	0.2339176418	-0.3086516602	1.411452959	-0.0003146105958	0.001028737117	1.461821368e-05	3.681218741e-05	boucle.py	R0:S0:1	uncorrelated	-0.1543976083	1.570154294	-1.322129491	0.7788830284	1.999739379	-1.94946564	0.06029998974	-0.7512373945	-1.999704699	1.948161297	-0.06103637533	0.7528937568	0.4260869694	-0.3859790953	-2.517519928	3.035181022	2025-01-09@11:09	2.1719	-0.7403293485	1	-1.590503847e-16	-0.2927501582	0.1609	-1.016562065e-16	0.1203152482	v2.7.1	
0	0.01615412914	-82.94518262	-100.9904	9.204268699	14	0.1697006707	4.0781	2	1.212497138	0.02695860801	0.2764565166	-3.934400674	1.923457707	-4.346043289	1.703472106	-0.3177178454	1.579783539	-4.346292867	1.703904721	-0.3176725816	1.577610923	0.387167252	0.01928364619	-3.371013415	1.360608051	a248bdd	2x2_2C_8b_C2v_L	10.39	1.124555115	2	1.581087707	0.9999999996474914	0.9999999999999997	0.0004171229028	-0.003418923333	5.945570699e-07	0.0001594885012	0.01361092653	0.2259532219	-0.3109384427	1.38903479	0.01347887641	0.2260197167	-0.3111193687	1.395500379	0.0001417149622	-0.0006171745157	-0.0001370537044	-2.416310859e-05	boucle.py	R0:S0:1	uncorrelated	-0.1540010474	1.559092213	-1.32098499	0.7740750715	1.998792655	-1.946780138	0.05584678076	-0.7062560944	-1.998893129	1.944461826	-0.05540371568	0.7043881439	0.4261109715	-0.386408768	-2.516808838	3.026343871	2025-01-09@11:10	2.1719	-0.7386513212	1	-1.590503847e-16	-0.2915893177	0.1609	-1.016562065e-16	0.1197707221	v2.7.1	
0	0.01633807313	-82.94422376	-100.9904	9.201494804	14	0.1697243277	4.0781	2	1.212417533	0.02660672508	0.2776805776	-3.933818748	1.923335277	-4.345373759	1.703062239	-0.3179228988	1.578062262	-4.345622137	1.703445135	-0.317877326	1.576195538	0.387685622	0.01908073872	-3.370357735	1.359649301	a248bdd	2x2_2C_8b_C2v_L	10.39	1.124469455	2	1.581079523	0.9999999996422717	0.9999999999999997	0.0004850342938	-0.003964164078	3.535543259e-05	0.0001643314233	0.01390743251	0.2278167848	-0.3105408948	1.390513954	0.01383897058	0.2277032021	-0.3107047958	1.395975175	-2.581717084e-05	-4.469713531e-05	8.516023957e-06	-0.0001301557645	boucle.py	R0:S0:1	uncorrelated	-0.1542484867	1.562870015	-1.321024313	0.7746585579	1.999147731	-1.948042323	0.05668491121	-0.7131244643	-1.999189576	1.946014387	-0.05658473833	0.7122297911	0.4244332047	-0.3845672684	-2.517275105	3.028626977	2025-01-09@11:11	2.1719	-0.7388257921	1	-1.590503847e-16	-0.2918243552	0.1609	-1.016562065e-16	0.1198575914	v2.7.1	
D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
0	0.01636706419	-82.94275187	-100.9904	9.199792085	YY	14	0.1697255575	4.0781	2	1.212379593	0.02671913078	0.278396591	-3.933568001	1.923276516	-4.345155191	1.703140357	-0.3179084449	1.576560375	-4.345399626	1.703408637	-0.3178742135	1.575194071	0.3875526255	0.01913565568	-3.370097383	1.359429638	a248bdd	2x2_2C_8b_C2v_L	10.39	1.124445909	2	1.580998962	0.999999999651832	0.9999999999999997	0.0005025564595	-0.004062744399	4.140720051e-05	0.0001407522088	0.01399618667	0.2283973422	-0.3106976785	1.392661746	0.0139771912	0.2282571415	-0.3108118273	1.396569495	-4.075515118e-05	1.531138829e-05	3.215249683e-05	-0.0001387605817	boucle.py	R0:S0:1	uncorrelated	-0.1541895828	1.563429433	-1.320935816	0.7750458717	1.998906631	-1.947648572	0.0570332174	-0.7160260078	-1.998955041	1.946226103	-0.05700132585	0.7155282915	0.4248903268	-0.3850179341	-2.517347941	3.029048247	2025-01-09@11:12	2.1719	-0.7389922865	1	-1.590503847e-16	-0.2918809211	0.1609	-1.016562065e-16	0.1198906763	v2.7.1	
D	D_ave	E0_1	E0_2	E_kin	U	U_1_ave	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
0	0.0167982816	-82.76468546	-100.1904	9.140408873	14	0.1675789321	4.0781	2	1.210783732	0.02800538147	0.2854620746	-3.942322015	1.923402953	-4.357816387	1.706305201	-0.3057093441	1.557094261	-4.358168411	1.706931787	-0.3056831172	1.554063291	0.3842332519	0.01929165075	-3.411380249	1.364533012	a248bdd	2x2_2C_8b_C2v_L	10.34	1.121926872	2	1.577973154	0.9999999996955616	1.0	0.0005022496834	-0.004189700621	7.372728474e-05	8.097699041e-05	0.0154749864	0.2344280956	-0.3033973574	1.40274689	0.0151990368	0.23465711	-0.3037072072	1.412182982	0.0003174027872	-0.001387445986	-0.0001466577669	-0.0001883409192	boucle.py	R0:S0:1	uncorrelated	-0.1530237914	1.561058826	-1.31922314	0.7783166746	1.994035582	-1.937472039	0.06426629483	-0.7710191451	-1.994152312	1.934078002	-0.06366104686	0.7681597206	0.4198175854	-0.3819289555	-2.518339113	3.020286078	2025-01-09@11:13	2.1719	-0.7438223528	1	3.44189518e-16	-0.2948786712	0.1609	7.007364217e-19	0.1211451871	v2.7.1	
0	0.01564145551	-82.45927717	-100.1904	9.093028132	14	0.1688979763	4.0781	2	1.209595024	0.0286938236	0.2887791916	-3.903475906	1.921030035	-4.293735161	1.693811958	-0.3261979944	1.56721367	-4.293990933	1.69421853	-0.3259003233	1.564813009	0.3930713653	0.0194314741	-3.327856167	1.346267596	a248bdd	2x2_2C_8b_C2v_L	10.34	1.121499206	2	1.577265277	0.9999999996513079	1.0	0.001202036788	-0.009819023037	0.0001406250758	0.0003785838908	0.0140947594	0.2392681596	-0.31506009	1.401063364	0.01427301576	0.2384492512	-0.3151463175	1.407071994	-1.722004528e-05	-0.0002389392987	0.0001100794026	-0.000362021983	boucle.py	R0:S0:1	uncorrelated	-0.1554521418	1.599432956	-1.321068515	0.7851863032	1.99663423	-1.979143415	0.05673250576	-0.7324881994	-1.996597861	1.977015127	-0.05730135313	0.7334767664	0.4310246215	-0.389489261	-2.51680337	3.053899432	2025-01-09@11:13	2.1719	-0.7476596883	1	3.44189518e-16	-0.297664177	0.1609	7.007364217e-19	0.1222259963	v2.7.1	
0	0.01486763428	-82.44850909	-100.1904	9.104821984	14	0.1688315615	4.0781	2	1.209911584	0.02835783746	0.2866722098	-3.902056582	1.921226296	-4.294173033	1.695507417	-0.3262039918	1.574685172	-4.294412736	1.695748254	-0.325978323	1.573072293	0.3934369162	0.01961027627	-3.328940859	1.349157586	a248bdd	2x2_2C_8b_C2v_L	10.34	1.121813552	2	1.577472009	0.9999999996560202	1.0	0.001182507998	-0.009445517966	0.0001261842515	0.0001402091505	0.01350953051	0.2296008084	-0.3163393737	1.397386352	0.01360228906	0.2290176536	-0.3163606801	1.401138847	-0.0001830553742	0.0006084894037	-0.0001112220587	0.0001600735579	boucle.py	R0:S0:1	uncorrelated	-0.1560947682	1.59611369	-1.319977724	0.7843108599	1.99528741	-1.973036851	0.05254978139	-0.6987357216	-1.995284948	1.971776675	-0.05290830226	0.6994311457	0.4324297337	-0.3911881942	-2.515395476	3.047540245	2025-01-09@11:14	2.1719	-0.7467833169	1	3.44189518e-16	-0.2968747296	0.1609	7.007364217e-19	0.1218996072	v2.7.1	
D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
0	0.01484356388	-82.448308	-100.1904	9.107237175	YY	14	0.168840021	4.0781	2	1.209959624	0.02782253631	0.2856920039	-3.901623853	1.921264687	-4.294080427	1.695313288	-0.3263265899	1.576532178	-4.294315278	1.695499647	-0.3261232451	1.575230578	0.3937400699	0.01951516165	-3.328907226	1.349233569	a248bdd	2x2_2C_8b_C2v_L	10.34	1.121832882	2	1.577628083	0.9999999996169389	1.0	0.001082261968	-0.008640173619	0.0001571037896	-7.225888009e-06	0.01337526453	0.2288264936	-0.3159276305	1.395250722	0.01345375161	0.22837826	-0.3159284406	1.398244129	-0.0001055250745	0.0003438852593	-0.0001250259937	0.0001653887071	boucle.py	R0:S0:1	uncorrelated	-0.1560786908	1.595709782	-1.320180929	0.7839026554	1.995791849	-1.973658433	0.05214012593	-0.6945344314	-1.995806218	1.97268162	-0.05238666031	0.6950189581	0.4316472164	-0.390397097	-2.515508091	3.04743022	2025-01-09@11:15	2.1719	-0.7465141578	1	3.44189518e-16	-0.2968442828	0.1609	7.007364217e-19	0.1218630378	v2.7.1	
D	D_ave	E0_1	E0_2	E_kin	U	U_1_ave	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version	
